cricheroes_match_id,innings_number,cricheroes_team_id,batting_order,cricheroes_player_id,name,is_captain,runs,balls,minutes,fours,sixes,strike_rate,batting_hand,how_to_out,is_out
16991757,1,6767128,4,8445414,Tej,0,47,15,10,0,7,313.33,RHB,not out,0
16991757,1,6767128,5,8556484,Srinidhi NS,0,4,6,4,0,0,66.67,RHB,retired hurt,1
16991757,1,6767128,6,5994303,Srikanth T K,0,31,9,5,1,4,344.44,RHB,not out,0
16991757,2,6733389,1,24597937,Pradhdhyumna Kashyap HP,0,2,6,3,0,0,33.33,RHB,retired hurt,1
16991757,2,6733389,2,8469156,Sridhar,0,1,1,6,0,0,100.00,RHB,not out,0
16991757,2,6733389,3,8445462,Prasad K S,1,1,6,1,0,0,16.67,RHB,retired hurt,1
16991757,2,6733389,4,8444531,Shreenidhi Prakash,0,15,15,10,0,2,100.00,RHB,not out,0
16991757,2,6733389,5,29631807,Krishnamoorthy,0,13,7,6,0,2,185.71,RHB,c Sudhindhra b Tej,1
16991757,2,6733389,6,8445318,K S AKSHAY KAUSHIK,0,2,7,3,0,0,28.57,RHB,run out Tej,1
16991791,1,6767132,1,29631917,Hrishikesha,0,1,6,4,0,0,16.67,RHB,retired out,1
16991791,1,6767132,2,10339400,Aprameya Guruprasad,0,4,8,16,0,0,50.00,RHB,not out,0
16991791,1,6767132,3,4048300,Vadiraj,0,2,6,3,0,0,33.33,RHB,retired hurt,1
16991791,1,6767132,4,8445343,Anantha Madhava,0,23,15,7,0,3,153.33,RHB,c Mady b Balaji,1
16991791,1,6767132,5,4143096,Aniruddha Dv,0,0,2,1,0,0,0.00,RHB,c Pavan Kashyap b Mady,1
16991791,1,6767132,6,4048334,Ravi Aniruddha,1,1,4,1,0,0,25.00,RHB,c Pavan DP b Pavan Kashyap,1
16991791,1,6767132,7,8444668,Srisha Badarayana H S,0,1,3,1,0,0,33.33,RHB,not out,0
16991791,2,1597084,1,3542117,Amith P,0,7,6,4,0,1,116.67,RHB,retired hurt,1
16991791,2,1597084,2,8453971,Srikanth Krishnamurthy,0,7,3,9,0,1,233.33,RHB,not out,0
16991791,2,1597084,3,10046726,Shrivatsa Hatwar,0,13,6,1,0,2,216.67,RHB,retired out,1
16991791,2,1597084,4,8129644,Pavan Kashyap,1,11,7,1,1,1,157.14,RHB,c Aniruddha Dv b Anantha Madhava,1
16991791,2,1597084,5,10031492,Mady,0,1,3,2,0,0,33.33,RHB,not out,0
16991823,1,6767128,1,10075428,Prabhav  Krishna,0,9,7,4,1,0,128.57,RHB,retired hurt,1
16991823,1,6767128,2,8846097,Vishnunandan,0,0,0,7,0,0,0.00,LHB,retired hurt,1
16991823,1,6767128,3,8556544,Sudhindhra,0,9,6,2,0,1,150.00,RHB,retired hurt,1
16991823,1,6767128,4,8556484,Srinidhi NS,0,6,5,1,0,1,120.00,RHB,run out (sub) Ajith P,1
16991823,1,6767128,5,8445414,Tej,0,33,11,9,0,5,300.00,RHB,not out,0
16991823,1,6767128,6,5994303,Srikanth T K,0,46,14,8,2,6,328.57,RHB,not out,0
16991823,2,3881115,1,8450899,Sandeep,0,2,5,3,0,0,40.00,LHB,retired out,1
16991823,2,3881115,2,29578223,Ajith P,0,1,2,6,0,0,50.00,RHB,retired hurt,1
16991823,2,3881115,3,10052159,Praveena,1,5,5,2,0,0,100.00,RHB,retired hurt,1
16991823,2,3881115,4,8444682,Pavan Gautham,0,1,6,1,0,0,16.67,RHB,run out Tej,1
16991823,2,3881115,5,4416809,BHARATH G S AGASTHYA,0,8,5,3,2,0,160.00,RHB,b Prasanna,1
16991823,2,3881115,6,10052031,Yashu,0,4,9,6,0,0,44.44,RHB,not out,0
16991823,2,3881115,7,29632164,Raghunandan,0,26,10,4,0,4,260.00,RHB,not out,0
16991869,1,6767130,1,809163,Pranav PK,0,9,15,7,0,1,60.00,RHB,st †Pradhdhyumna Kashyap HP b Shreenidhi Prakash,1
16991869,1,6767130,2,10047098,Aditya Hatwar,0,1,5,8,0,0,20.00,RHB,c Pradhdhyumna Kashyap HP b Sudharshan,1
16991869,1,6767130,3,8452770,Ashrith Kashyap,0,5,4,7,1,0,125.00,RHB,c Shreenidhi Prakash b Sudharshan,1
16991869,1,6767130,4,7662592,Vittala,0,6,5,3,0,1,120.00,RHB,c K S AKSHAY KAUSHIK b Shreenidhi Prakash,1
16991869,1,6767130,5,8444550,Bharadwaj Srivatsa,1,18,9,4,0,3,200.00,RHB,c †Pradhdhyumna Kashyap HP b Sridhar,1
16991869,1,6767130,6,29631844,Sridhar Dixit,0,0,0,3,0,0,0.00,LHB,not out,0
16991869,1,6767130,7,8578931,Srihari,0,0,0,1,0,0,0.00,LHB,retired out,1
16991869,2,6733389,1,24597937,Pradhdhyumna Kashyap HP  (wk),0,28,6,1,1,4,466.67,RHB,retired out,1
16991869,2,6733389,2,8469156,Sridhar,0,0,0,4,0,0,0.00,RHB,retired hurt,1
16991869,2,6733389,3,8445462,Prasad K S,1,4,6,2,1,0,66.67,RHB,retired hurt,1
16991869,2,6733389,4,29631807,Krishnamoorthy,0,1,2,1,0,0,50.00,RHB,not out,0
16991869,2,6733389,5,8445318,K S AKSHAY KAUSHIK,0,12,3,1,0,2,400.00,RHB,not out,0
16991898,1,6767128,1,10075428,Prabhav  Krishna,0,9,6,3,1,0,150.00,RHB,retired out,1
16991898,1,6767128,2,8846097,Vishnunandan,0,12,4,18,1,1,300.00,LHB,run out Aniruddha Dv,1
16991898,1,6767128,3,8556544,Sudhindhra,0,3,4,2,0,0,75.00,RHB,not out,0
16991898,1,6767128,4,5922441,Prasanna,1,7,4,2,0,1,175.00,RHB,c †Srisha Badarayana H S b Anantha Madhava,1
16991898,1,6767128,5,8556484,Srinidhi NS,0,0,3,1,0,0,0.00,RHB,b Aprameya Guruprasad,1
16991898,1,6767128,6,5994303,Srikanth T K,0,54,14,9,2,7,385.71,RHB,not out,0
16991898,1,6767128,7,8445414,Tej  (wk),0,11,10,5,0,1,110.00,RHB,c Anantha Madhava b Aprameya Guruprasad,1
16991898,2,6767132,1,29631917,Hrishikesha,0,9,9,1,0,1,100.00,RHB,not out,0
16991898,2,6767132,2,10339400,Aprameya Guruprasad,0,10,5,8,1,0,200.00,RHB,b Srinidhi NS,1
16991898,2,6767132,3,4048300,Vadiraj,0,9,11,3,0,1,81.82,RHB,not out,0
16991898,2,6767132,4,8445343,Anantha Madhava,0,0,2,1,0,0,0.00,RHB,run out Vishnunandan,1
16991898,2,6767132,5,4143096,Aniruddha Dv,0,2,8,11,0,0,25.00,RHB,run out Prasanna,1
16991898,2,6767132,6,4048334,Ravi Aniruddha,1,1,3,1,0,0,33.33,RHB,st †Tej b Srikanth T K,1
16991898,2,6767132,7,8444668,Srisha Badarayana H S  (wk),0,2,9,4,0,0,22.22,RHB,run out Prasanna,1
17092539,1,6767130,1,29631844,Sridhar Dixit,0,4,6,5,0,0,66.67,LHB,retired out,1
17092539,1,6767130,2,7662592,Vittala,0,0,0,4,0,0,0.00,RHB,retired hurt,1
17092539,1,6767130,3,8452770,Ashrith Kashyap,0,48,25,14,0,7,192.00,RHB,run out BHARATH G S AGASTHYA,1
17092539,1,6767130,4,8444550,Bharadwaj Srivatsa  (c & wk),0,7,3,10,0,1,233.33,RHB,run out Raghunandan / BHARATH G S AGASTHYA,1
17092539,1,6767130,5,809163,Pranav PK,0,14,4,6,0,2,350.00,RHB,not out,0
17092539,2,3881115,1,10052159,Praveena,1,3,6,3,0,0,50.00,RHB,retired hurt,1
17092539,2,3881115,2,8450899,Sandeep,0,0,0,3,0,0,0.00,LHB,retired hurt,1
17092539,2,3881115,3,8444682,Pavan Gautham,0,0,1,1,0,0,0.00,RHB,b Pranav PK,1
17092539,2,3881115,4,4416809,BHARATH G S AGASTHYA,0,21,11,7,2,2,190.91,RHB,c †Bharadwaj Srivatsa b Ashrith Kashyap,1
17092539,2,3881115,5,10052031,Yashu,0,23,14,12,1,3,164.29,RHB,not out,0
17092539,2,3881115,6,29632164,Raghunandan,0,6,5,3,0,1,120.00,RHB,b Pranav PK,1
17092539,2,3881115,7,8670699,Ajith P,0,0,0,1,0,0,0.00,RHB,not out,0
17092546,1,6767132,1,29631917,Hrishikesha,0,0,11,2,0,0,0.00,RHB,not out,0
17092546,1,6767132,2,10339400,Aprameya Guruprasad,0,0,0,1,0,0,0.00,RHB,run out Sudharshan,1
17092546,1,6767132,3,8445343,Anantha Madhava,0,0,1,1,0,0,0.00,RHB,c †Pradhdhyumna Kashyap HP b Shreenidhi Prakash,1
17092546,1,6767132,4,4048334,Ravi Aniruddha,1,19,7,9,0,3,271.43,RHB,c †Pradhdhyumna Kashyap HP b Shreenidhi Prakash,1
17092546,1,6767132,5,8444668,Srisha Badarayana H S,0,0,3,1,0,0,0.00,RHB,b Shreenidhi Prakash,1
17092546,1,6767132,6,4143096,Aniruddha Dv,0,22,10,15,1,3,220.00,RHB,c Shreenidhi Prakash b Pradhdhyumna Kashyap HP,1
17092546,1,6767132,7,4048300,Vadiraj,0,1,13,10,0,0,7.69,RHB,run out Sudharshan,1
17092546,2,6733389,1,24597937,Pradhdhyumna Kashyap HP  (wk),0,18,6,2,0,3,300.00,RHB,retired hurt,1
17092546,2,6733389,2,8469156,Sridhar,0,1,1,6,0,0,100.00,RHB,not out,0
17092546,2,6733389,3,8445462,Prasad K S,1,6,6,2,0,1,100.00,RHB,retired out,1
17092546,2,6733389,4,8444531,Shreenidhi Prakash,0,13,4,1,0,2,325.00,RHB,c Aniruddha Dv b Ravi Aniruddha,1
17092546,2,6733389,5,8445318,K S AKSHAY KAUSHIK,0,8,5,1,0,1,160.00,RHB,not out,0
17092557,1,1597084,1,3542117,Amith P,0,16,6,9,1,2,266.67,RHB,retired out,1
17092557,1,1597084,2,8453971,Srikanth Krishnamurthy  (wk),0,1,5,19,0,0,20.00,RHB,run out Guruprasad Ramachandrachar,1
17092557,1,1597084,3,10046726,Shrivatsa Hatwar,0,5,6,2,0,0,83.33,RHB,retired out,1
17092557,1,1597084,4,10031492,Mady,0,6,9,4,1,0,66.67,RHB,run out Badriprasad,1
17092557,1,1597084,5,8129644,Pavan Kashyap,1,24,10,4,0,4,240.00,RHB,c&b Paneendra Gautham,1
17092557,1,1597084,6,15348376,Pavan DP,0,0,1,2,0,0,0.00,RHB,c Guruprasad Ramachandrachar b Paneendra Gautham,1
17092557,1,1597084,7,19048034,Balaji,0,0,0,1,0,0,0.00,RHB,not out,0
17092557,2,6767134,1,10052264,Srikrishna,0,2,6,3,0,0,33.33,RHB,not out,0
17092557,2,6767134,2,1224122,Badriprasad,0,1,7,9,0,0,14.29,RHB,c Pavan DP b Balaji,1
17092557,2,6767134,3,8445420,Madhusudhan K S,0,9,7,3,0,1,128.57,RHB,retired out,1
17092557,2,6767134,4,8445292,Mahesh,0,13,12,7,1,1,108.33,LHB,st †Srikanth Krishnamurthy b Balaji,1
17092557,2,6767134,5,8445499,Paneendra Gautham,0,2,9,13,0,0,22.22,RHB,b Mady,1
17092557,2,6767134,6,8445368,Jeethu,0,0,1,1,0,0,0.00,LHB,c Pavan Kashyap b Mady,1
17092557,2,6767134,7,8445342,Guruprasad Ramachandrachar,1,1,2,1,0,0,50.00,LHB,run out Mady,1
17092570,1,6767132,1,29631917,Hrishikesha,0,1,7,9,0,0,14.29,RHB,not out,0
17092570,1,6767132,2,4143096,Aniruddha Dv,0,0,0,2,0,0,0.00,RHB,run out Raghunandan,1
17092570,1,6767132,3,8444668,Srisha Badarayana H S,0,0,1,4,0,0,0.00,RHB,c Raghunandan b Pavan Gautham,1
17092570,1,6767132,4,4048300,Vadiraj,0,2,7,2,0,0,28.57,RHB,retired out,1
17092570,1,6767132,5,8445343,Anantha Madhava,0,0,3,1,0,0,0.00,RHB,run out Yashu,1
17092570,1,6767132,6,10339400,Aprameya Guruprasad,0,7,12,6,0,1,58.33,RHB,c Pavan Gautham b BHARATH G S AGASTHYA,1
17092570,1,6767132,7,4048334,Ravi Aniruddha,1,8,12,9,0,1,66.67,RHB,c †Ajith P b Raghunandan,1
17092570,2,3881115,1,8450899,Sandeep,0,7,6,2,1,0,116.67,LHB,retired out,1
17092570,2,3881115,2,8670699,Ajith P  (wk),0,0,0,4,0,0,0.00,RHB,retired hurt,1
17092570,2,3881115,3,10052159,Praveena,1,9,6,2,0,1,150.00,RHB,retired hurt,1
17092570,2,3881115,4,4416809,BHARATH G S AGASTHYA,0,14,8,2,2,1,175.00,RHB,not out,0
17092570,2,3881115,5,8444682,Pavan Gautham,0,0,1,2,0,0,0.00,RHB,not out,0
17092587,1,6767134,1,8445420,Madhusudhan K S  (wk),0,13,8,3,1,1,162.50,RHB,retired hurt,1
17092587,1,6767134,2,8445342,Guruprasad Ramachandrachar,1,0,0,5,0,0,0.00,LHB,not out,0
17092587,1,6767134,3,8445292,Mahesh,0,22,13,8,0,3,169.23,LHB,run out Bharadwaj Srivatsa,1
17092587,1,6767134,4,8445368,Jeethu,0,0,2,4,0,0,0.00,LHB,c Pranav PK b Vittala,1
17092587,1,6767134,5,8445499,Paneendra Gautham,0,23,11,9,0,3,209.09,RHB,run out Bharadwaj Srivatsa,1
17092587,1,6767134,6,1224122,Badriprasad,0,10,5,4,1,1,200.00,RHB,b Aditya Hatwar,1
17092587,2,6767130,1,29631844,Sridhar Dixit,0,0,6,1,0,0,0.00,LHB,c Mahesh b Madhusudhan K S,1
17092587,2,6767130,2,7662592,Vittala,0,13,13,11,1,1,100.00,RHB,not out,0
17092587,2,6767130,3,8444550,Bharadwaj Srivatsa,1,0,2,2,0,0,0.00,RHB,run out Guruprasad Ramachandrachar,1
17092587,2,6767130,4,809163,Pranav PK,0,11,4,6,1,1,275.00,RHB,run out Jeethu / Guruprasad Ramachandrachar,1
17092587,2,6767130,5,8452770,Ashrith Kashyap,0,30,9,3,0,5,333.33,RHB,c †Madhusudhan K S b Jeethu,1
17092587,2,6767130,6,10047098,Aditya Hatwar,0,0,3,3,0,0,0.00,RHB,b Guruprasad Ramachandrachar,1
17092587,2,6767130,7,8578931,Srihari,0,0,0,5,0,0,0.00,LHB,not out,0
17092597,1,6733389,1,24597937,Pradhdhyumna Kashyap HP,0,9,6,3,0,1,150.00,RHB,retired out,1
17092597,1,6733389,2,8469156,Sridhar,0,0,1,7,0,0,0.00,RHB,run out Pavan Kashyap,1
17092597,1,6733389,3,8445462,Prasad K S,1,3,6,3,0,0,50.00,RHB,retired out,1
17092597,1,6733389,4,8444531,Shreenidhi Prakash,0,12,10,5,0,2,120.00,RHB,b Pavan Kashyap,1
17092597,1,6733389,5,8445318,K S AKSHAY KAUSHIK,0,12,5,3,0,2,240.00,RHB,c †Shrivatsa Hatwar b Pavan DP,1
17092597,1,6733389,6,29631807,Krishnamoorthy,0,22,9,7,1,3,244.44,RHB,not out,0
17092597,1,6733389,7,6508655,Sudharshan,0,3,7,5,0,0,42.86,RHB,not out,0
17092597,2,1597084,1,3542117,Amith P,0,13,6,3,0,2,216.67,RHB,retired hurt,1
17092597,2,1597084,2,8453971,Srikanth Krishnamurthy,0,32,10,13,0,5,320.00,RHB,not out,0
17092597,2,1597084,3,19048034,Balaji,0,7,9,3,1,0,77.78,RHB,retired hurt,1
17092597,2,1597084,4,10031492,Mady,0,8,5,3,0,1,160.00,RHB,c Sridhar b Sudharshan,1
17092597,2,1597084,5,8129644,Pavan Kashyap,1,4,4,2,1,0,100.00,RHB,not out,0
17092604,1,6767132,1,4048300,Vadiraj,0,6,6,4,0,1,100.00,RHB,retired hurt,1
17092604,1,6767132,2,4048334,Ravi Aniruddha,1,24,12,10,1,3,200.00,RHB,c †Bharadwaj Srivatsa b Vittala,1
17092604,1,6767132,3,8444668,Srisha Badarayana H S,0,0,1,1,0,0,0.00,RHB,c&b Pranav PK,1
17092604,1,6767132,4,4143096,Aniruddha Dv,0,14,7,11,1,1,200.00,RHB,not out,0
17092604,1,6767132,5,8445343,Anantha Madhava,0,0,3,2,0,0,0.00,RHB,b Vittala,1
17092604,1,6767132,6,10339400,Aprameya Guruprasad,0,10,11,5,0,1,90.91,RHB,not out,0
17092604,2,6767130,1,29631844,Sridhar Dixit,0,3,6,4,0,0,50.00,LHB,retired hurt,1
17092604,2,6767130,2,10047098,Aditya Hatwar,0,0,0,4,0,0,0.00,RHB,retired hurt,1
17092604,2,6767130,3,8444550,Bharadwaj Srivatsa  (c & wk),0,25,13,6,0,4,192.31,RHB,run out Srisha Badarayana H S / Aprameya Guruprasad,1
17092604,2,6767130,4,8452770,Ashrith Kashyap,0,20,8,4,0,3,250.00,RHB,run out Ravi Aniruddha / Srisha Badarayana H S,1
17092604,2,6767130,5,809163,Pranav PK,0,12,6,3,0,2,200.00,RHB,not out,0
17092604,2,6767130,6,7662592,Vittala,0,1,3,2,0,0,33.33,RHB,not out,0
17092610,1,1597084,1,3542117,Amith P,0,12,6,2,1,1,200.00,RHB,retired hurt,1
17092610,1,1597084,2,8453971,Srikanth Krishnamurthy,0,27,14,14,1,3,192.86,RHB,not out,0
17092610,1,1597084,3,8129644,Pavan Kashyap,1,7,3,1,0,1,233.33,RHB,c Pavan Gautham b BHARATH G S AGASTHYA,1
17092610,1,1597084,4,10031492,Mady,0,13,8,4,1,1,162.50,RHB,run out BHARATH G S AGASTHYA,1
17092610,1,1597084,5,15348376,Pavan DP,0,21,6,5,2,2,350.00,RHB,not out,0
17092610,2,3881115,1,8450899,Sandeep,0,2,9,6,0,0,22.22,LHB,not out,0
17092610,2,3881115,2,8670699,Ajith P,0,0,1,2,0,0,0.00,RHB,c&b Pavan DP,1
17092610,2,3881115,3,4416809,BHARATH G S AGASTHYA,0,1,11,8,0,0,9.09,RHB,c Pavan Kashyap b Mady,1
17092610,2,3881115,4,8444682,Pavan Gautham,0,0,1,1,0,0,0.00,RHB,c Pavan Kashyap b Mady,1
17092610,2,3881115,5,29632164,Raghunandan,0,1,4,2,0,0,25.00,RHB,c Balaji b Pavan DP,1
17092610,2,3881115,6,10052031,Yashu,0,0,1,1,0,0,0.00,RHB,run out Pavan DP,1
17092610,2,3881115,7,10052159,Praveena,1,0,0,1,0,0,0.00,RHB,run out Mady,1
17092622,1,6767132,1,29631917,Hrishikesha,0,1,6,5,0,0,16.67,RHB,retired out,1
17092622,1,6767132,2,8444668,Srisha Badarayana H S,0,12,7,10,0,2,171.43,RHB,c Badriprasad b Guruprasad Ramachandrachar,1
17092622,1,6767132,3,4048300,Vadiraj,0,1,7,2,0,0,14.29,RHB,retired hurt,1
17092622,1,6767132,4,4048334,Ravi Aniruddha,1,14,16,10,1,1,87.50,RHB,c Badriprasad b Jeethu,1
17092622,1,6767132,5,4143096,Aniruddha Dv,0,4,7,7,0,0,57.14,RHB,not out,0
17092622,1,6767132,6,10339400,Aprameya Guruprasad,0,1,2,1,0,0,50.00,RHB,not out,0
17092622,2,6767134,1,10052264,Srikrishna,0,3,6,4,0,0,50.00,RHB,retired out,1
17092622,2,6767134,2,1224122,Badriprasad,0,0,0,5,0,0,0.00,RHB,retired hurt,1
17092622,2,6767134,3,8445420,Madhusudhan K S,0,9,8,1,0,1,112.50,RHB,retired hurt,1
17092622,2,6767134,4,8445292,Mahesh,0,15,7,3,0,2,214.29,LHB,not out,0
17092622,2,6767134,5,8445499,Paneendra Gautham,0,17,6,3,1,2,283.33,RHB,not out,0
17092631,1,3881115,1,8450899,Sandeep,0,7,6,2,0,1,116.67,LHB,retired out,1
17092631,1,3881115,2,29578223,Ajith P,0,1,4,14,0,0,25.00,RHB,retired hurt,1
17092631,1,3881115,3,4416809,BHARATH G S AGASTHYA,0,62,20,9,0,10,310.00,RHB,not out,0
17092631,1,3881115,4,8444682,Pavan Gautham,0,7,3,1,0,1,233.33,RHB,c Krishnamoorthy b Shreenidhi Prakash,1
17092631,1,3881115,5,10052031,Yashu,0,0,3,1,0,0,0.00,RHB,not out,0
17092631,2,6733389,1,24597937,Pradhdhyumna Kashyap HP,0,14,6,1,0,2,233.33,RHB,retired hurt,1
17092631,2,6733389,2,8469156,Sridhar,0,0,0,1,0,0,0.00,RHB,retired hurt,1
17092631,2,6733389,3,8445318,K S AKSHAY KAUSHIK,0,58,17,9,2,8,341.18,RHB,not out,0
17092631,2,6733389,4,8444531,Shreenidhi Prakash,0,14,13,9,0,2,107.69,RHB,not out,0
17092642,1,6767128,1,10075428,Prabhav  Krishna,0,2,7,3,0,0,28.57,RHB,retired out,1
17092642,1,6767128,2,8846097,Vishnunandan,0,0,0,3,0,0,0.00,LHB,retired hurt,1
17092642,1,6767128,3,8556484,Srinidhi NS,0,2,4,3,0,0,50.00,RHB,retired hurt,1
17092642,1,6767128,4,8445414,Tej,0,31,14,11,0,4,221.43,RHB,st †Srikanth Krishnamurthy b Balaji,1
17092642,1,6767128,5,5994303,Srikanth T K,0,16,14,11,0,2,114.29,RHB,not out,0
17092642,1,6767128,6,5922441,Prasanna,1,0,2,3,0,0,0.00,RHB,not out,0
17092642,2,1597084,1,3542117,Amith P,0,6,6,2,0,1,100.00,RHB,retired out,1
17092642,2,1597084,2,8453971,Srikanth Krishnamurthy  (wk),0,2,3,12,0,0,66.67,RHB,retired hurt,1
17092642,2,1597084,3,15348376,Pavan DP,0,24,16,8,2,2,150.00,RHB,c Tej b Vishnunandan,1
17092642,2,1597084,4,8129644,Pavan Kashyap,1,31,9,4,0,5,344.44,RHB,not out,0
17092642,2,1597084,5,10031492,Mady,0,3,3,3,0,0,100.00,RHB,not out,0
17092655,1,6733389,1,24597937,Pradhdhyumna Kashyap HP  (wk),0,18,6,4,0,3,300.00,RHB,retired hurt,1
17092655,1,6733389,2,8469156,Sridhar,0,6,5,10,0,1,120.00,RHB,not out,0
17092655,1,6733389,3,8445462,Prasad K S,1,8,6,1,0,1,133.33,RHB,retired out,1
17092655,1,6733389,4,8444531,Shreenidhi Prakash,0,12,5,2,0,2,240.00,RHB,c Guruprasad Ramachandrachar b Badriprasad,1
17092655,1,6733389,5,8445318,K S AKSHAY KAUSHIK,0,23,13,12,1,3,176.92,RHB,not out,0
17092655,1,6733389,6,29631807,Krishnamoorthy,0,19,8,5,0,3,237.50,RHB,c Guruprasad Ramachandrachar b Paneendra Gautham,1
17092655,2,6767134,1,10052264,Srikrishna,0,2,6,3,0,0,33.33,RHB,retired out,1
17092655,2,6767134,2,1224122,Badriprasad,0,7,4,9,0,1,175.00,RHB,c&b Shreenidhi Prakash,1
17092655,2,6767134,3,8445420,Madhusudhan K S,0,22,8,12,0,3,275.00,RHB,not out,0
17092655,2,6767134,4,8445292,Mahesh,0,0,1,1,0,0,0.00,LHB,c Prasad K S b Shreenidhi Prakash,1
17092655,2,6767134,5,8445368,Jeethu,0,32,15,18,1,4,213.33,LHB,c K S AKSHAY KAUSHIK b Krishnamoorthy,1
17092655,2,6767134,6,8445499,Paneendra Gautham,0,19,6,4,0,3,316.67,RHB,st †Pradhdhyumna Kashyap HP b Sudharshan,1
17092655,2,6767134,7,8445342,Guruprasad Ramachandrachar,1,0,2,3,0,0,0.00,LHB,run out Shreenidhi Prakash,1
17092655,2,6767134,8,10117071,Anantha,0,2,1,2,0,0,200.00,RHB,not out,0
17092657,1,6767130,1,29631844,Sridhar Dixit,0,0,6,2,0,0,0.00,LHB,retired out,1
17092657,1,6767130,2,7662592,Vittala,0,0,0,3,0,0,0.00,RHB,retired hurt,1
17092657,1,6767130,3,8452770,Ashrith Kashyap,0,22,8,9,0,3,275.00,RHB,run out Vishnunandan,1
17092657,1,6767130,4,809163,Pranav PK,0,48,22,10,1,6,218.18,RHB,run out Srikanth T K,1
17092657,1,6767130,5,8444550,Bharadwaj Srivatsa,1,0,0,1,0,0,0.00,RHB,not out,0
17092657,2,6767128,1,8556544,Sudhindhra,0,14,6,2,0,2,233.33,RHB,retired hurt,1
17092657,2,6767128,2,8846097,Vishnunandan,0,1,1,2,0,0,100.00,LHB,run out Bharadwaj Srivatsa,1
17092657,2,6767128,3,8445414,Tej,0,5,4,1,1,0,125.00,RHB,c Bharadwaj Srivatsa b Pranav PK,1
17092657,2,6767128,4,5922441,Prasanna,1,9,10,5,0,1,90.00,RHB,retired hurt,1
17092657,2,6767128,5,5994303,Srikanth T K,0,35,9,7,1,5,388.89,RHB,not out,0
17092657,2,6767128,6,8556484,Srinidhi NS,0,12,2,2,0,2,600.00,RHB,not out,0
17151344,1,6767128,1,10075428,Prabhav  Krishna,0,4,6,4,0,0,66.67,RHB,retired out,1
17151344,1,6767128,2,8846097,Vishnunandan,0,0,0,6,0,0,0.00,LHB,retired hurt,1
17151344,1,6767128,3,8556544,Sudhindhra,0,8,6,2,0,1,133.33,RHB,retired out,1
17151344,1,6767128,4,8445414,Tej,0,18,11,6,0,3,163.64,RHB,c Srikanth Krishnamurthy b Pavan Kashyap,1
17151344,1,6767128,5,8556484,Srinidhi NS,0,34,10,11,0,5,340.00,RHB,not out,0
17151344,1,6767128,6,5994303,Srikanth T K,0,36,9,4,1,5,400.00,RHB,not out,0
17151344,2,1597084,1,3542117,Amith P,0,23,8,9,2,2,287.50,RHB,not out,0
17151344,2,1597084,2,8453971,Srikanth Krishnamurthy,0,2,4,13,0,0,50.00,RHB,run out Sudhindhra,1
17151344,2,1597084,3,19048034,Balaji,0,1,7,2,0,0,14.29,RHB,run out Tej,1
17151344,2,1597084,4,10031492,Mady,0,3,4,3,0,0,75.00,RHB,c Tej b Srinidhi NS,1
17151344,2,1597084,5,8129644,Pavan Kashyap,1,39,23,11,2,5,169.57,RHB,run out Srinidhi NS,1
17151344,2,1597084,6,15348376,Pavan DP,0,0,1,1,0,0,0.00,RHB,c Srinidhi NS b Vishnunandan,1
17151377,1,6767134,1,10052264,Srikrishna,0,3,7,6,0,0,42.86,RHB,retired out,1
17151377,1,6767134,2,1224122,Badriprasad,0,30,12,21,0,5,250.00,RHB,not out,0
17151377,1,6767134,3,8445420,Madhusudhan K S,0,13,6,4,3,0,216.67,RHB,retired hurt,1
17151377,1,6767134,4,8445292,Mahesh,0,7,11,12,0,1,63.64,LHB,b Sridhar,1
17151377,1,6767134,5,8445499,Paneendra Gautham,0,12,5,4,1,1,240.00,RHB,run out Sudharshan,1
17151377,1,6767134,6,8445368,Jeethu,0,0,1,1,0,0,0.00,LHB,b Krishnamoorthy,1
17151377,1,6767134,7,8445342,Guruprasad Ramachandrachar,1,1,1,3,0,0,100.00,LHB,not out,0
17151377,2,6733389,1,24597937,Pradhdhyumna Kashyap HP,0,18,7,3,0,3,257.14,RHB,retired hurt,1
17151377,2,6733389,2,8469156,Sridhar,0,0,0,6,0,0,0.00,RHB,retired hurt,1
17151377,2,6733389,3,8445462,Prasad K S,1,2,6,3,0,0,33.33,RHB,retired out,1
17151377,2,6733389,4,8444531,Shreenidhi Prakash,0,19,10,7,0,3,190.00,RHB,c Jeethu b Badriprasad,1
17151377,2,6733389,5,8445318,K S AKSHAY KAUSHIK,0,18,11,8,0,3,163.64,RHB,not out,0
17151377,2,6733389,6,29631807,Krishnamoorthy,0,10,2,1,1,1,500.00,RHB,not out,0
17153784,1,6733389,1,24597937,Pradhdhyumna Kashyap HP  (wk),0,8,6,5,0,1,133.33,RHB,retired out,1
17153784,1,6733389,2,8469156,Sridhar,0,0,0,7,0,0,0.00,RHB,run out Amith P,1
17153784,1,6733389,3,8445462,Prasad K S,1,2,6,2,0,0,33.33,RHB,retired out,1
17153784,1,6733389,4,8445318,K S AKSHAY KAUSHIK,0,17,15,12,1,2,113.33,RHB,b Mady,1
17153784,1,6733389,5,8444531,Shreenidhi Prakash,0,19,7,6,0,3,271.43,RHB,c Pavan DP b Pavan Kashyap,1
17153784,1,6733389,6,29631807,Krishnamoorthy,0,16,9,9,1,2,177.78,RHB,not out,0
17153784,1,6733389,7,6508655,Sudharshan,0,0,1,1,0,0,0.00,RHB,b Mady,1
